ts,Open,High,Low,Close,Volume,RSV,%K,%D,MACD,Signal,Histogram,ma5,ma10,ma20,ma60,ma120
2025-01-14,194.7,195.9,194.05,195.6,10853,16.67,24.66,38.24,0.42,0.94,-0.51,197.88,198.18,197.57,194.93,188.26
2025-01-15,196.0,196.0,193.75,194.1,17230,4.73,18.02,31.5,0.07,0.78,-0.71,196.43,198.01,197.42,194.88,188.37
2025-01-16,197.9,199.5,197.4,198.05,15551,74.14,36.72,33.24,0.14,0.66,-0.52,196.23,198.41,197.46,194.91,188.47
2025-01-17,197.0,197.35,194.4,196.3,15109,44.35,39.26,35.25,0.04,0.55,-0.51,195.69,198.44,197.56,194.94,188.62
2025-01-20,197.15,198.65,197.15,198.3,7369,79.13,52.55,41.02,0.14,0.48,-0.33,196.47,198.06,197.84,194.97,188.76
2025-01-21,197.3,199.2,196.7,198.7,10575,86.09,63.73,48.59,0.25,0.44,-0.18,197.09,197.48,197.92,195.02,188.92
2025-01-22,200.3,201.7,200.3,201.3,12648,94.52,73.99,57.06,0.55,0.46,0.09,198.53,197.48,198.09,195.18,189.09
2025-02-03,192.3,193.0,190.65,192.7,54957,18.55,55.51,56.54,0.02,0.38,-0.36,197.46,196.84,197.81,195.19,189.16
2025-02-04,193.65,194.55,193.05,193.85,19237,28.96,46.66,53.25,-0.28,0.26,-0.53,196.97,196.33,197.59,195.25,189.32
2025-02-05,195.75,197.8,195.75,196.8,15210,55.66,49.66,52.05,-0.24,0.17,-0.4,196.67,196.57,197.48,195.31,189.63
2025-02-06,198.0,198.4,197.1,197.65,11185,63.35,54.22,52.78,-0.13,0.11,-0.24,196.46,196.78,197.48,195.38,189.89
2025-02-07,197.65,198.6,197.1,198.55,5576,99.37,69.27,58.27,0.03,0.1,-0.07,195.91,197.22,197.62,195.44,190.09
2025-02-10,198.2,198.2,196.1,196.3,16073,58.56,65.7,60.75,-0.04,0.07,-0.12,196.63,197.04,197.73,195.42,190.3
2025-02-11,197.5,198.5,197.0,197.5,4938,61.4,64.27,61.92,0.01,0.06,-0.06,197.36,197.17,197.8,195.39,190.48
2025-02-12,198.0,198.65,197.0,197.2,6791,43.14,57.22,60.36,0.01,0.05,-0.04,197.44,197.06,197.56,195.36,190.64
2025-02-13,197.3,197.4,195.55,196.35,14151,25.81,46.75,55.82,-0.05,0.03,-0.09,197.18,196.82,197.15,195.4,190.79
2025-02-14,195.15,195.15,193.5,194.0,22959,9.71,34.4,48.68,-0.3,-0.03,-0.28,196.27,196.09,196.78,195.42,190.9
2025-02-17,194.75,196.95,194.75,196.95,11585,66.99,45.27,47.54,-0.23,-0.06,-0.17,196.4,196.52,196.68,195.52,191.05
2025-02-18,197.9,197.9,196.6,197.65,8035,80.58,57.04,50.71,-0.11,-0.07,-0.04,196.43,196.9,196.61,195.61,191.17
2025-02-19,197.65,197.9,197.0,197.3,11792,86.36,66.81,56.08,-0.05,-0.07,0.02,196.45,196.94,196.76,195.74,191.28
2025-02-20,196.95,196.95,195.1,196.55,13775,69.32,67.65,59.93,-0.07,-0.07,-0.0,196.49,196.83,196.8,195.81,191.39
2025-02-21,196.5,197.95,195.9,197.95,8398,100.0,78.43,66.1,0.04,-0.05,0.09,197.28,196.78,197.0,195.92,191.52
2025-02-24,196.15,196.4,195.5,196.2,12382,38.6,65.15,65.78,-0.03,-0.05,0.01,197.13,196.76,196.9,196.03,191.65
2025-02-25,194.0,194.05,192.6,193.65,26403,19.63,49.98,60.52,-0.31,-0.09,-0.21,196.33,196.38,196.77,196.04,191.76
2025-02-26,192.9,194.7,191.9,194.7,18258,46.28,48.75,56.59,-0.41,-0.15,-0.26,195.81,196.13,196.59,196.08,191.87
2025-02-27,194.95,194.95,192.35,192.5,18303,9.92,35.8,49.66,-0.68,-0.25,-0.43,195.0,195.74,196.28,196.12,191.97
2025-03-03,188.8,189.0,186.8,188.05,55394,13.02,28.21,42.51,-1.24,-0.43,-0.82,193.02,195.15,195.62,196.14,192.01
2025-03-04,185.0,187.25,184.65,186.8,28354,20.87,25.76,36.93,-1.75,-0.67,-1.08,191.14,194.14,195.32,196.14,192.06
2025-03-05,188.0,189.5,188.0,189.25,12724,44.66,32.06,35.31,-1.88,-0.89,-0.99,190.26,193.3,195.1,196.17,192.13
2025-03-06,189.35,189.35,187.35,188.1,14156,33.5,32.54,34.38,-2.05,-1.1,-0.95,188.94,192.38,194.66,195.97,192.19
2025-03-07,186.8,187.0,185.8,186.35,16912,35.05,33.38,34.05,-2.29,-1.32,-0.97,187.71,191.36,194.1,195.88,192.24
2025-03-10,186.35,186.35,184.35,185.25,19633,17.48,28.08,32.06,-2.52,-1.54,-0.98,187.15,190.08,193.43,195.73,192.36
2025-03-11,180.75,182.1,179.1,182.0,33503,27.88,28.01,30.71,-2.93,-1.79,-1.14,186.19,188.66,192.71,195.51,192.44
2025-03-12,182.1,184.4,181.6,182.8,12726,36.1,30.71,30.71,-3.11,-2.03,-1.08,184.9,187.58,191.98,195.28,192.51
2025-03-13,185.2,185.85,181.05,181.1,12810,25.32,28.91,30.11,-3.34,-2.27,-1.07,183.5,186.22,191.18,195.04,192.58
2025-03-14,181.1,181.15,179.55,180.5,12079,19.31,25.71,28.64,-3.5,-2.49,-1.01,182.33,185.02,190.38,194.78,192.65
2025-03-17,182.55,183.5,181.6,182.05,10935,43.7,31.71,29.66,-3.43,-2.66,-0.77,181.69,184.42,189.79,194.57,192.74
2025-03-18,183.1,183.85,182.35,182.8,7629,51.59,38.33,32.55,-3.25,-2.77,-0.48,181.85,184.02,189.08,194.4,192.77
2025-03-19,182.6,182.65,180.1,180.55,11474,15.87,30.85,31.99,-3.26,-2.86,-0.4,181.4,183.15,188.22,194.16,192.79
2025-03-20,182.45,184.45,182.45,184.45,7614,100.0,53.9,39.29,-2.87,-2.86,-0.01,182.07,182.78,187.58,193.98,192.84
2025-03-21,184.0,184.0,182.5,182.95,7111,65.52,57.77,45.45,-2.66,-2.82,0.16,182.56,182.44,186.9,193.76,192.88
2025-03-24,184.4,184.4,182.3,182.75,7251,60.92,58.82,49.91,-2.48,-2.76,0.28,182.7,182.2,186.14,193.52,192.9
2025-03-25,184.65,185.5,184.0,184.65,7777,84.26,67.3,55.7,-2.13,-2.65,0.51,183.07,182.46,185.56,193.31,192.92
2025-03-26,185.2,185.4,183.85,184.5,6691,68.75,67.78,59.73,-1.86,-2.5,0.65,183.86,182.63,185.1,193.15,192.93
2025-03-27,181.5,181.6,180.45,181.0,17396,10.89,48.82,56.09,-1.92,-2.4,0.48,183.17,182.62,184.42,192.95,192.9
2025-03-28,179.15,179.3,178.0,179.2,19613,16.0,37.88,50.02,-2.09,-2.34,0.25,182.42,182.49,183.76,192.65,192.83
2025-03-31,173.6,174.25,172.2,172.75,36238,4.14,26.63,42.23,-2.74,-2.41,-0.33,180.42,181.56,182.99,192.23,192.69
2025-04-01,173.6,176.55,173.6,176.3,11774,31.06,28.11,37.52,-2.87,-2.5,-0.37,178.75,180.91,182.46,191.87,192.58
2025-04-02,176.85,177.35,176.0,176.0,10407,40.43,32.21,35.75,-2.94,-2.58,-0.36,177.05,180.46,181.8,191.5,192.52
2025-04-07,158.4,158.4,158.4,158.4,22924,0.0,21.48,30.99,-4.46,-2.92,-1.54,172.53,177.85,180.32,190.82,192.31
2025-04-08,151.2,157.45,150.55,153.25,80167,10.07,17.68,26.55,-5.96,-3.47,-2.49,167.34,174.88,178.66,190.08,192.05
2025-04-09,152.5,154.15,145.0,146.2,74936,3.71,13.02,22.04,-7.57,-4.22,-3.36,162.03,171.22,176.71,189.25,191.71
2025-04-10,160.8,160.8,160.8,160.8,5565,48.84,24.96,23.02,-7.37,-4.79,-2.58,158.93,168.84,175.65,188.7,191.48
2025-04-11,157.25,164.55,155.35,164.55,47389,100.0,49.97,32.0,-6.77,-5.15,-1.62,156.64,166.84,174.74,188.17,191.28
2025-04-14,168.5,168.7,163.5,163.7,43669,78.9,59.62,41.21,-6.29,-5.36,-0.93,157.7,165.12,173.87,187.53,191.04
2025-04-15,164.05,165.5,163.3,165.35,18316,85.86,68.37,50.26,-5.67,-5.41,-0.26,160.12,163.73,173.11,186.88,190.82
2025-04-16,163.8,163.8,161.4,162.35,24375,52.43,63.06,54.52,-5.38,-5.41,0.03,163.35,162.69,172.12,186.23,190.54
2025-04-17,161.3,161.3,159.45,160.55,18207,38.95,55.02,54.69,-5.23,-5.38,0.15,163.3,161.12,171.01,185.59,190.27
2025-04-18,161.4,161.8,160.6,160.9,11044,15.68,41.91,50.43,-4.99,-5.31,0.31,162.57,159.6,170.03,184.96,190.0
2025-04-21,160.75,160.75,158.5,158.6,15573,1.43,28.41,43.09,-4.93,-5.24,0.31,161.55,159.62,168.74,184.36,189.67
2025-04-22,157.55,157.9,155.95,155.95,18763,0.0,18.94,35.04,-5.03,-5.2,0.17,159.67,159.9,167.39,183.7,189.32
2025-04-23,160.3,163.1,160.3,162.85,15773,96.5,44.8,38.29,-4.42,-5.06,0.64,159.77,161.56,166.39,183.18,189.03
2025-04-24,163.9,164.05,161.3,161.9,13405,73.46,54.35,43.64,-3.97,-4.86,0.89,160.04,161.67,165.26,182.57,188.74
2025-04-25,166.2,166.95,165.5,165.75,17572,89.09,65.93,51.07,-3.24,-4.57,1.33,161.01,161.79,164.32,182.06,188.5
2025-04-28,166.8,167.5,166.8,167.15,12050,96.97,76.28,59.47,-2.52,-4.19,1.67,162.72,162.14,163.62,181.55,188.26
2025-04-29,167.15,168.0,166.5,167.8,10812,97.4,83.32,67.42,-1.89,-3.77,1.89,165.09,162.38,163.06,181.03,188.02
2025-04-30,167.85,169.0,167.5,168.6,9341,94.81,87.15,74.0,-1.32,-3.33,2.01,166.24,163.01,162.85,180.49,187.83
2025-05-02,172.0,173.5,171.5,173.5,14194,100.0,91.43,79.81,-0.45,-2.8,2.36,168.56,164.3,162.71,180.17,187.68
2025-05-05,174.6,174.6,169.9,171.95,31916,67.28,83.38,81.0,0.07,-2.28,2.35,169.8,165.4,162.51,179.8,187.52
2025-05-06,169.95,172.1,169.35,171.0,29033,55.56,74.11,78.7,0.37,-1.8,2.17,170.57,166.64,163.14,179.37,187.34
2025-05-07,171.8,172.5,169.95,170.35,13261,40.14,62.78,73.4,0.53,-1.38,1.9,171.08,168.08,163.99,178.92,187.15
2025-05-08,172.05,173.2,171.6,172.6,9794,61.9,62.49,69.76,0.83,-0.98,1.81,171.88,169.06,165.31,178.48,186.96
2025-05-09,172.7,174.95,172.35,174.75,12908,96.43,73.8,71.11,1.23,-0.57,1.8,172.13,170.34,166.01,178.12,186.77
2025-05-12,175.5,177.0,175.5,176.7,13399,96.08,81.23,74.48,1.67,-0.17,1.84,173.08,171.44,166.61,177.78,186.58
2025-05-13,180.85,181.1,178.85,178.85,19932,79.82,80.76,76.57,2.15,0.25,1.9,174.65,172.61,167.37,177.47,186.42
2025-05-14,181.85,182.9,181.35,182.9,22481,100.0,87.17,80.11,2.82,0.72,2.1,177.16,174.12,168.25,177.25,186.32
2025-05-15,182.9,182.9,182.0,182.5,11389,96.21,90.18,83.47,3.24,1.18,2.06,179.14,175.51,169.26,177.06,186.24
2025-05-16,182.25,183.2,181.7,183.0,9401,97.4,92.59,86.51,3.53,1.61,1.92,180.79,176.46,170.38,176.82,186.17
2025-05-19,182.65,182.65,180.35,180.45,9432,36.78,73.99,82.33,3.47,1.94,1.52,181.54,177.31,171.36,176.54,186.07
2025-05-20,181.85,182.4,180.5,180.8,5283,15.79,54.59,73.09,3.39,2.21,1.18,181.93,178.29,172.47,176.26,186.0
2025-05-21,180.9,183.85,180.9,183.6,13561,92.86,67.34,71.17,3.51,2.44,1.07,182.07,179.61,173.85,176.05,185.93
2025-05-22,182.05,182.05,180.6,181.6,8282,35.71,56.8,66.38,3.37,2.61,0.76,181.89,180.52,174.79,175.77,185.84
2025-05-23,182.75,182.8,180.2,180.85,6502,17.81,43.8,58.86,3.15,2.71,0.44,181.46,181.12,175.74,175.52,185.77
2025-05-26,180.65,181.5,180.3,180.65,13770,12.33,33.31,50.34,2.91,2.75,0.16,181.5,181.52,176.48,175.3,185.67
2025-05-27,180.65,180.65,178.0,179.05,12042,17.95,28.19,42.96,2.54,2.71,-0.17,181.15,181.54,177.08,175.04,185.56
2025-05-28,180.9,181.35,178.3,179.35,8055,28.12,28.17,38.03,2.25,2.62,-0.37,180.3,181.18,177.65,174.82,185.47
2025-05-29,181.5,181.7,179.3,179.75,8979,36.46,30.93,35.66,2.03,2.52,-0.49,179.93,180.91,178.21,174.68,185.41
2025-06-02,178.0,178.05,175.25,175.9,17593,10.08,23.98,31.77,1.5,2.33,-0.83,178.94,180.2,178.33,174.5,185.32
2025-06-03,177.5,178.8,177.0,177.15,7030,29.46,25.81,29.78,1.19,2.12,-0.93,178.24,179.87,178.59,174.3,185.24
2025-06-04,179.3,181.3,179.15,181.3,11398,93.8,48.47,36.01,1.3,1.97,-0.67,178.69,179.92,179.1,174.19,185.08
2025-06-05,182.0,182.65,181.5,181.65,10148,86.49,61.14,44.39,1.39,1.87,-0.48,179.15,179.72,179.67,174.11,185.0
2025-06-06,181.9,182.4,181.5,181.95,8146,90.54,70.94,53.24,1.46,1.79,-0.34,179.59,179.76,180.14,174.05,184.89
2025-06-09,183.4,184.05,183.05,183.7,13105,95.04,78.97,61.82,1.63,1.76,-0.13,181.15,180.04,180.58,174.08,184.8
2025-06-10,184.9,188.9,184.9,188.65,28821,97.44,85.13,69.59,2.16,1.84,0.33,183.45,180.84,181.18,174.18,184.73
2025-06-18,47.5,47.72,47.14,47.57,244246,0.3,56.85,65.34,-9.7,-0.26,-9.44,156.7,167.7,174.62,171.95,183.49
2025-06-19,47.5,47.55,47.02,47.1,165555,0.06,37.92,56.2,-18.35,-3.55,-14.8,129.79,154.47,167.83,169.73,182.25
2025-06-20,47.1,47.16,46.69,47.03,80420,0.24,25.36,45.92,-24.44,-7.35,-17.09,102.81,141.2,161.06,167.48,181.02
2025-06-23,46.54,46.66,46.28,46.64,101503,0.25,16.99,36.28,-28.56,-11.2,-17.36,75.4,128.27,154.24,165.21,179.81
2025-06-24,47.3,47.49,47.3,47.49,54333,84.03,39.34,37.3,-31.04,-14.81,-16.23,47.17,115.31,147.59,162.99,178.57
2025-06-25,47.9,48.18,47.89,48.18,77454,100.0,59.56,44.72,-32.28,-17.99,-14.3,47.29,102.0,140.96,160.72,177.35
2025-06-26,48.3,48.45,48.17,48.24,77052,90.32,69.81,53.08,-32.64,-20.65,-11.99,47.52,88.66,134.19,158.48,176.12
2025-06-27,48.32,48.37,48.0,48.29,93827,92.63,77.42,61.19,-32.33,-22.78,-9.56,47.77,75.29,127.52,156.23,174.88
2025-06-30,48.37,48.42,48.24,48.36,58882,92.17,82.34,68.24,-31.54,-24.37,-7.17,48.11,61.76,120.9,153.96,173.64
2025-07-01,48.38,49.15,48.38,48.64,74419,59.52,74.73,70.41,-30.38,-25.46,-4.92,48.34,47.75,114.3,151.7,172.42
2025-07-02,48.57,48.75,48.38,48.65,74849,56.52,68.66,69.82,-29.0,-26.1,-2.89,48.44,47.86,107.78,149.49,171.22
2025-07-03,49.35,49.6,49.26,49.32,60872,82.5,73.27,70.97,-27.41,-26.34,-1.07,48.65,48.08,101.28,147.33,169.99
2025-07-04,49.4,49.49,48.83,48.86,73529,45.59,64.05,68.66,-25.8,-26.24,0.44,48.77,48.27,94.73,145.26,168.75
2025-07-07,48.82,48.82,48.44,48.57,78350,15.57,47.89,61.74,-24.19,-25.87,1.68,48.81,48.46,88.37,143.13,167.5
2025-07-08,48.45,48.51,48.21,48.35,50046,10.07,35.28,52.92,-22.6,-25.28,2.68,48.75,48.55,81.93,141.01,166.25
2025-07-09,48.35,48.99,48.27,48.85,38379,46.04,38.87,48.24,-20.98,-24.5,3.51,48.79,48.61,75.3,139.18,165.0
2025-07-10,49.0,49.47,48.99,49.41,52753,93.75,57.16,51.21,-19.38,-23.56,4.19,48.81,48.73,68.69,137.45,163.76
2025-07-11,49.36,49.63,49.28,49.62,44611,99.3,71.21,57.88,-17.83,-22.52,4.69,48.96,48.86,62.08,135.84,162.55
2025-07-14,49.59,49.59,49.21,49.33,62149,78.87,73.76,63.17,-16.41,-21.41,5.0,49.11,48.96,55.36,133.98,161.34
2025-07-15,49.35,50.1,49.33,50.0,67512,94.54,80.69,69.01,-15.01,-20.25,5.24,49.44,49.1,48.42,132.07,160.12
2025-07-16,50.15,50.7,50.15,50.4,90038,82.46,81.28,73.1,-13.68,-19.05,5.37,49.75,49.27,48.57,130.19,158.86
2025-07-17,50.6,50.8,50.3,50.7,87964,93.71,85.42,77.21,-12.43,-17.85,5.42,50.01,49.41,48.75,128.28,157.58
2025-07-18,51.4,51.6,51.3,51.45,105477,93.72,88.19,80.87,-11.23,-16.65,5.42,50.38,49.67,48.97,126.43,156.33
2025-07-21,51.1,51.1,50.75,50.9,75426,69.16,81.85,81.19,-10.19,-15.47,5.28,50.69,49.9,49.18,124.6,155.09
2025-07-22,50.9,51.3,50.45,50.55,88285,27.59,63.76,75.38,-9.28,-14.35,5.07,50.8,50.12,49.33,122.76,153.86
2025-07-23,50.6,50.85,50.55,50.7,63611,30.77,52.76,67.84,-8.43,-13.27,4.84,50.86,50.31,49.46,120.96,152.66
2025-07-24,51.0,51.1,50.8,51.0,79359,47.83,51.12,62.27,-7.63,-12.25,4.62,50.92,50.46,49.6,119.21,151.45
2025-07-25,51.0,51.1,50.8,50.9,38475,52.94,51.73,58.75,-6.91,-11.28,4.36,50.81,50.59,49.73,117.35,150.26
2025-07-28,51.2,51.4,50.9,51.05,52070,63.16,55.54,57.68,-6.25,-10.36,4.11,50.84,50.76,49.86,115.5,149.04
2025-07-29,51.05,51.05,50.25,50.45,102406,17.39,42.82,52.73,-5.7,-9.51,3.81,50.82,50.81,49.95,113.58,147.82
2025-07-30,50.8,51.1,50.65,51.0,82612,65.22,50.29,51.91,-5.15,-8.72,3.57,50.88,50.87,50.07,111.64,146.59
2025-07-31,51.1,51.6,51.1,51.55,81346,96.3,65.62,56.48,-4.6,-7.97,3.37,50.99,50.96,50.18,109.7,145.37
2025-08-01,50.8,51.2,50.65,51.1,97824,62.96,64.74,59.23,-4.16,-7.28,3.12,51.03,50.92,50.29,107.75,144.12
2025-08-04,50.65,50.8,50.4,50.8,85447,40.74,56.74,58.4,-3.79,-6.64,2.86,50.98,50.91,50.41,105.7,142.93
2025-08-05,51.25,51.45,51.05,51.45,46470,87.5,66.99,61.27,-3.39,-6.05,2.67,51.18,51.0,50.56,103.69,141.75
2025-08-06,51.1,51.1,50.85,51.0,47847,50.0,61.33,61.29,-3.07,-5.51,2.44,51.18,51.03,50.67,101.69,140.53
2025-08-07,51.65,52.6,51.65,52.45,125450,93.18,71.95,64.84,-2.66,-4.99,2.33,51.36,51.18,50.82,99.73,139.32
2025-08-08,52.55,52.6,52.3,52.45,59386,93.18,79.02,69.57,-2.31,-4.5,2.2,51.63,51.33,50.96,97.72,138.1
2025-08-11,52.35,53.1,52.05,52.85,71424,88.89,82.31,73.82,-1.97,-4.04,2.07,52.04,51.51,51.14,95.69,136.91
2025-08-12,52.85,53.0,52.55,52.9,57339,91.11,85.25,77.63,-1.69,-3.61,1.93,52.33,51.76,51.28,93.63,135.7
2025-08-13,53.15,53.4,52.95,53.35,75611,97.14,89.21,81.49,-1.41,-3.21,1.81,52.8,51.99,51.43,91.54,134.5
2025-08-14,53.2,53.3,52.95,53.15,56684,81.48,86.63,83.2,-1.19,-2.85,1.65,52.94,52.15,51.55,89.38,133.31
2025-08-15,53.15,53.3,52.8,53.15,52544,81.48,84.92,83.77,-1.01,-2.51,1.5,53.08,52.36,51.64,87.22,132.14
2025-08-18,52.95,53.35,52.8,53.3,46009,88.24,86.02,84.52,-0.85,-2.21,1.36,53.17,52.6,51.76,85.06,130.94
2025-08-19,53.3,53.3,53.05,53.2,29243,66.67,79.57,82.87,-0.72,-1.94,1.22,53.23,52.78,51.89,82.94,129.74
2025-08-20,52.55,52.6,51.5,51.7,223242,10.81,56.65,74.13,-0.75,-1.72,0.98,52.9,52.85,51.94,80.79,128.52
2025-08-21,51.75,52.1,51.75,52.0,73170,27.03,46.78,65.01,-0.72,-1.54,0.82,52.67,52.8,51.99,78.59,127.32
2025-08-22,52.05,52.1,51.65,51.75,44176,13.51,35.69,55.24,-0.72,-1.39,0.67,52.39,52.74,52.03,76.43,126.1
2025-08-25,52.45,52.95,52.35,52.7,62602,66.67,46.01,52.16,-0.62,-1.25,0.63,52.27,52.72,52.11,74.29,124.9
2025-08-26,52.55,52.85,52.3,52.75,40722,86.21,59.41,54.58,-0.53,-1.12,0.59,52.18,52.7,52.23,72.16,123.73
2025-08-27,53.0,53.15,52.9,53.0,89899,90.0,69.61,59.59,-0.43,-0.99,0.56,52.44,52.67,52.33,70.06,122.55
2025-08-28,52.8,52.9,52.5,52.5,58942,56.67,65.29,61.49,-0.4,-0.89,0.49,52.54,52.6,52.38,67.95,121.38
2025-08-29,52.8,52.95,52.5,52.5,36007,23.53,51.37,58.12,-0.36,-0.79,0.43,52.69,52.54,52.45,65.82,120.25
2025-09-01,52.15,52.45,51.75,52.0,76322,17.86,40.2,52.15,-0.38,-0.72,0.34,52.55,52.41,52.51,63.76,119.13
2025-09-02,52.3,52.5,51.95,52.0,32975,17.86,32.75,45.68,-0.38,-0.65,0.28,52.4,52.29,52.54,61.67,117.99
2025-09-03,51.9,52.2,51.75,51.95,39393,16.67,27.39,39.58,-0.38,-0.6,0.23,52.19,52.32,52.58,59.52,116.85
2025-09-04,52.55,52.7,52.25,52.3,37329,45.83,33.54,37.57,-0.34,-0.56,0.22,52.15,52.34,52.58,57.36,115.73
2025-09-05,52.7,52.9,52.65,52.85,37245,95.65,54.24,43.13,-0.26,-0.5,0.24,52.22,52.46,52.6,55.21,114.63
2025-09-08,53.4,53.55,53.25,53.35,59829,88.89,65.79,50.68,-0.15,-0.44,0.29,52.49,52.52,52.62,53.04,113.56
2025-09-09,53.55,53.95,53.5,53.9,56102,97.73,76.44,59.27,-0.02,-0.36,0.34,52.87,52.64,52.67,50.79,112.49
2025-09-10,54.4,55.0,54.4,54.95,73009,98.18,83.69,67.41,0.16,-0.27,0.43,53.47,52.83,52.75,50.92,111.43
2025-09-11,55.55,55.9,55.25,55.45,84460,86.15,84.51,73.11,0.34,-0.16,0.5,54.1,53.12,52.86,51.05,110.39
2025-09-12,55.75,56.0,55.7,56.0,56989,100.0,89.67,78.63,0.52,-0.03,0.55,54.73,53.48,53.01,51.2,109.34
2025-09-15,56.0,56.05,55.8,56.0,52303,98.04,92.46,83.24,0.64,0.09,0.55,55.26,53.88,53.14,51.36,108.28
2025-09-16,56.15,56.85,56.15,56.75,62901,95.92,93.61,86.7,0.78,0.21,0.57,55.83,54.35,53.32,51.51,107.25
2025-09-17,56.6,56.6,56.25,56.35,65852,68.75,85.33,86.24,0.84,0.33,0.51,56.11,54.79,53.55,51.65,106.19
2025-09-18,56.5,56.95,56.25,56.95,43847,100.0,90.22,87.57,0.92,0.44,0.48,56.41,55.26,53.8,51.8,105.14
2025-09-19,57.0,57.1,56.6,57.0,71344,92.31,90.91,88.68,0.97,0.53,0.43,56.61,55.67,54.06,51.94,104.09
2025-09-22,57.0,57.4,56.75,57.4,56083,100.0,93.94,90.44,1.02,0.62,0.4,56.89,56.08,54.3,52.09,103.03
2025-09-23,57.85,58.6,57.85,58.45,88987,93.62,93.83,91.57,1.13,0.71,0.42,57.23,56.53,54.58,52.26,101.98
2025-09-24,58.7,58.95,58.1,58.4,90483,79.63,89.1,90.75,1.19,0.8,0.39,57.64,56.88,54.85,52.42,100.96
2025-09-25,58.35,58.4,58.0,58.2,55919,68.09,82.09,87.86,1.2,0.87,0.32,57.89,57.15,55.14,52.57,99.95
2025-09-26,57.9,57.9,56.85,57.25,158134,22.73,62.31,79.34,1.1,0.91,0.19,57.94,57.28,55.38,52.71,98.98
2025-09-30,57.55,57.9,57.55,57.8,62123,45.24,56.62,71.77,1.05,0.94,0.12,58.02,57.46,55.66,52.86,98.0
2025-10-01,57.9,58.75,57.9,58.1,74226,59.52,57.59,67.04,1.03,0.96,0.07,57.95,57.59,55.97,53.02,97.01
2025-10-02,59.0,59.25,58.85,59.2,71759,97.92,71.03,68.37,1.09,0.98,0.11,58.11,57.88,56.33,53.19,96.19
2025-10-03,59.2,60.1,59.05,60.05,73275,98.46,80.17,72.3,1.19,1.02,0.17,58.48,58.18,56.72,53.37,95.41
2025-10-07,61.0,61.7,60.9,61.7,132197,100.0,86.78,77.13,1.38,1.08,0.3,59.37,58.65,57.16,53.57,94.71
2025-10-08,61.0,61.15,60.6,61.15,111844,85.53,86.36,80.21,1.45,1.15,0.3,60.04,59.03,57.55,53.77,93.88
2025-10-09,61.85,61.95,61.5,61.6,72728,88.71,87.15,82.52,1.52,1.22,0.3,60.74,59.34,57.94,53.96,93.02
2025-10-13,59.9,61.0,59.6,61.0,260515,67.24,80.51,81.85,1.49,1.27,0.23,61.1,59.6,58.24,54.14,92.16
2025-10-14,61.85,62.15,60.65,60.7,156099,43.14,68.05,77.25,1.42,1.3,0.12,61.23,59.86,58.5,54.31,91.29
2025-10-15,61.0,61.8,60.6,61.8,96948,86.27,74.13,76.21,1.44,1.32,0.12,61.25,60.31,58.79,54.48,90.45
2025-10-16,62.1,63.0,62.1,63.0,112579,100.0,82.75,78.39,1.53,1.36,0.17,61.62,60.83,59.14,54.68,89.64
2025-10-17,62.05,62.3,61.9,62.05,156386,72.06,79.19,78.66,1.49,1.38,0.11,61.71,61.22,59.41,54.87,88.82
2025-10-20,62.35,63.2,62.15,63.1,102485,96.15,84.84,80.72,1.52,1.41,0.11,62.13,61.62,59.74,55.08,88.02
2025-10-21,63.4,63.65,63.05,63.2,124477,85.25,84.98,82.14,1.53,1.43,0.1,62.63,61.93,60.06,55.28,87.25
2025-10-22,62.6,62.85,62.25,62.7,116002,45.71,71.89,78.72,1.47,1.44,0.03,62.81,62.03,60.34,55.48,86.41
2025-10-23,62.1,62.25,61.75,62.15,65886,21.05,54.94,70.8,1.35,1.42,-0.07,62.64,62.13,60.58,55.66,85.58
