ts,Open,High,Low,Close,Volume,RSV,%K,%D,MACD,Signal,Histogram,ma5,ma10,ma20,ma60,ma120
2025-08-11,250.85,258.0,249.85,256.75,4586,92.69,85.44,78.02,6.52,5.81,0.71,249.68,244.9,240.26,217.1,207.08
2025-08-12,256.4,258.25,255.3,257.3,2515,94.52,88.47,81.5,6.84,6.0,0.84,252.21,247.08,241.79,218.15,207.15
2025-08-13,259.85,261.85,256.75,260.25,4935,87.2,88.05,83.69,7.21,6.22,1.0,256.04,249.09,243.27,219.25,207.25
2025-08-14,259.45,260.85,257.65,259.3,3313,78.75,84.95,84.11,7.28,6.41,0.87,257.26,250.5,244.52,220.24,207.37
2025-08-15,259.15,261.3,257.25,259.95,3659,84.17,84.69,84.3,7.27,6.57,0.7,258.71,252.41,245.58,221.32,207.44
2025-08-18,257.7,263.0,257.7,262.85,3647,98.05,89.14,85.91,7.38,6.71,0.66,259.93,254.8,246.85,222.46,207.58
2025-08-19,262.7,262.8,260.05,260.3,3116,56.8,78.36,83.4,7.11,6.79,0.33,260.53,256.37,248.21,223.57,207.74
2025-08-20,254.65,255.6,245.8,246.65,10174,4.94,53.89,73.56,5.61,6.57,-0.96,257.81,256.92,248.7,224.51,207.77
2025-08-21,248.85,252.35,248.45,251.1,4756,30.81,46.2,64.44,4.79,6.25,-1.46,256.17,256.72,249.28,225.51,207.87
2025-08-22,252.35,252.6,248.1,248.9,2619,18.02,36.81,55.23,3.91,5.82,-1.92,253.96,256.33,249.81,226.46,208.04
2025-08-25,257.1,260.2,255.35,259.1,5647,78.24,50.62,53.69,4.07,5.5,-1.44,253.21,256.57,250.74,227.72,208.3
2025-08-26,256.65,259.6,255.65,258.95,2120,91.32,64.18,57.19,4.1,5.25,-1.15,252.94,256.74,251.91,228.93,208.52
2025-08-27,261.85,263.2,258.95,262.9,2088,98.01,75.46,63.28,4.4,5.1,-0.69,256.19,257.0,253.04,230.05,208.8
2025-08-28,261.05,263.9,261.0,261.7,180,86.08,79.0,68.52,4.44,4.98,-0.53,258.31,257.24,253.87,231.15,209.1
2025-08-29,262.95,263.45,259.05,259.25,1616,45.61,67.87,68.3,4.18,4.83,-0.65,260.38,257.17,254.79,232.19,209.4
